logFC	AveExpr	t	P.Value	adj.P.Val	B
MGP_DBA2J_G0034490	-1.08164406406895	9.12245833383034	-21.5392552832975	2.73382137836477e-26	5.04960882462281e-24	49.6753280443158
MGP_DBA2J_G0022411	0.48633053557333	5.44194175476308	21.5335722749203	2.7653936608011e-26	5.04960882462281e-24	49.6551046389754
MGP_DBA2J_G0004039	-1.33776836412965	1.63603504758522	-21.5254248635547	2.81130635611847e-26	5.06114335829666e-24	49.6020095840883
MGP_DBA2J_G0023625	-0.601496740868146	5.9441966266667	-21.3339909375173	4.14547137025286e-26	7.25855000747563e-24	49.2400586328068
MGP_DBA2J_G0029275	0.475793451855826	6.51631204550157	21.3064058671049	4.38510182143819e-26	7.57437452454364e-24	49.1796530471209
MGP_DBA2J_G0015801	1.26683983656347	3.76251970232374	21.0488547143778	7.43179615686789e-26	1.25659433624089e-23	48.7371527342981
MGP_DBA2J_G0020214	-1.97037287749567	2.5915376524403	-21.0215318627318	7.86199759260941e-26	1.28398284529714e-23	48.6940876126547
MGP_DBA2J_G0016098	-0.526820505672478	4.07352636381959	-21.0334934266822	7.67062304887497e-26	1.27332342611325e-23	48.6845688474927
MGP_DBA2J_G0006786	-1.85090495142465	0.175696466243539	-21.3919154351443	3.68475794136328e-26	6.54146888979242e-24	48.6608528071867
MGP_DBA2J_G0021942	0.400276553786158	7.87526609431148	21.0462641042306	7.47153571853445e-26	1.25659433624089e-23	48.6496340974227
MGP_DBA2J_G0015874	0.611325376468885	7.21233739911147	21.0170016170026	7.93574125946439e-26	1.28398284529714e-23	48.5837986212393
MGP_DBA2J_G0029595	-0.633641425465686	4.90879606200428	-20.907698498788	9.94555622858775e-26	1.58905124642261e-23	48.3849044113118
MGP_DBA2J_G0027384	-0.702110809505145	3.53742714680174	-20.8289452872313	1.1709139828582e-25	1.84773117640661e-23	48.2884355526831
MGP_DBA2J_G0017586	0.425858943836087	5.01500917902272	20.7951538315406	1.25606255677232e-25	1.957925804959e-23	48.1437959254905
MGP_DBA2J_G0017684	0.619285714221893	7.25706495267685	20.6438810710858	1.7217824197217e-25	2.61997891534318e-23	47.8034161075873
MGP_DBA2J_G0015013	1.70324653813151	-0.196091681225022	20.7407185649761	1.40671498256276e-25	2.16634107314666e-23	47.1859816548813
MGP_DBA2J_G0024114	2.69197917343787	0.753811413025375	20.4421575860875	2.62955885010137e-25	3.95423779082303e-23	47.0557626086876
MGP_DBA2J_G0021853	-0.835353884310699	6.72650333899285	-20.1138429247979	5.27615137489495e-25	7.84183335743107e-23	46.673115979673
MGP_DBA2J_G0023930	-0.41236361723755	6.23240092813435	-20.1036689607306	5.39202274739364e-25	7.92193502956156e-23	46.6510717366557
MGP_DBA2J_G0031334	1.70702113208594	2.95275628977842	20.034074503277	6.25733410480088e-25	8.98665668849043e-23	46.6183573942391
MGP_DBA2J_G0027906	-0.617606505538149	4.82039834530498	-20.044645098248	6.11730582252123e-25	8.88538670721208e-23	46.5592105594693
MGP_DBA2J_G0016024	0.52545003539147	5.82846384583952	19.9591476539948	7.34815860735731e-25	1.04360181465824e-22	46.3430467009362
MGP_DBA2J_G0018448	-0.759223970113777	3.42103350779881	-19.9030051963995	8.29100420089879e-25	1.15190886625966e-22	46.3338290259718
MGP_DBA2J_G0030511	-0.662534882061255	4.18289923394078	-19.921440483497	7.96853508044898e-25	1.1192726966846e-22	46.328119239671
MGP_DBA2J_G0024060	-0.493446429205105	4.52313431202826	-19.8709392439046	8.88391303615268e-25	1.20802315349046e-22	46.1975133787291
MGP_DBA2J_G0016641	0.532851477109296	8.83337081099896	19.8851089250763	8.61676193072276e-25	1.18429517202686e-22	46.1961682754755
MGP_DBA2J_G0020262	-0.638740014284664	3.5408779046715	-19.7664515572811	1.11331013941569e-24	1.48232606270951e-22	46.0308935826512
MGP_DBA2J_G0033723	-0.499295577979078	8.62837564765022	-19.7837841742199	1.07233282082816e-24	1.44279559113953e-22	45.9732093182536
MGP_DBA2J_G0005070	0.833011899790775	4.14749567610873	19.7029350122598	1.27760176102606e-24	1.68353667107578e-22	45.8560466160707
MGP_DBA2J_G0034935	-1.17917201197129	2.75612834305527	-19.6652305466485	1.38660614197352e-24	1.77795093295584e-22	45.8470965253024
MGP_DBA2J_G0001818	0.959340839483454	1.43838572671063	19.6712552403599	1.36857270973314e-24	1.77795093295584e-22	45.7795679376587
MGP_DBA2J_G0015974	-0.462190174338652	4.65052875318155	-19.6637812543832	1.39098023232346e-24	1.77795093295584e-22	45.739161404983
MGP_DBA2J_G0017854	-0.472914704403081	4.81813260115936	-19.630982488934	1.4938174040778e-24	1.89049248108143e-22	45.6590971015195
MGP_DBA2J_G0029419	-1.04090066834399	1.22685575140837	-19.5787355059902	1.67388518140428e-24	2.09760788124603e-22	45.5370120710689
MGP_DBA2J_G0017553	0.601763955597399	3.18680147583093	19.4600836759508	2.16950380608353e-24	2.64100929993901e-22	45.3815168036516
MGP_DBA2J_G0021367	0.702422942037752	7.95869150515792	19.5166428747922	1.91691432206374e-24	2.37883484122512e-22	45.3798646522772
MGP_DBA2J_G0033969	0.560722969733927	3.71297863057452	19.4705752099502	2.12021225283039e-24	2.60582240535366e-22	45.3725982392467
MGP_DBA2J_G0033705	-0.795723585913748	4.0850473118989	-19.4385416147469	2.27440360165757e-24	2.742587437395e-22	45.2813031461319
MGP_DBA2J_G0028541	1.10711768534651	3.90331277301214	19.4161075140621	2.38914597806189e-24	2.85402466276515e-22	45.2459501206086
MGP_DBA2J_G0034966	-0.873649855806656	1.61226931547079	-19.3594303322331	2.70601635501808e-24	3.17323862842579e-22	45.1359263688025
MGP_DBA2J_G0016264	-0.912547740389263	2.62231725251413	-19.3219719635009	2.93863126918972e-24	3.38392656601648e-22	45.1003990570395
MGP_DBA2J_G0026655	0.591787841404971	6.00907125351084	19.3598574679264	2.70347486020228e-24	3.17323862842579e-22	45.0273840552757
MGP_DBA2J_G0033890	-0.375656633497971	6.26614250887319	-19.3280653183147	2.89944879641021e-24	3.36915950142866e-22	44.954250456267
MGP_DBA2J_G0019329	-0.842982158242273	2.72051077404273	-19.2353902394686	3.55741536991703e-24	3.98867397002452e-22	44.9076667502845
MGP_DBA2J_G0024034	0.971991199719971	4.248807747836	19.2367757141841	3.54653543916297e-24	3.98867397002452e-22	44.8243589214914
MGP_DBA2J_G0028634	0.371205125269424	6.09213335350134	19.2355251583013	3.55635438001666e-24	3.98867397002452e-22	44.7490402613722
MGP_DBA2J_G0017173	-1.00299011068739	4.85620537837532	-19.2112362257779	3.75265096427445e-24	4.17098996742226e-22	44.7348848108943
MGP_DBA2J_G0018645	-0.467688396524824	5.84185152486843	-19.1398455046367	4.39594471518803e-24	4.84387632323563e-22	44.5388853075164
MGP_DBA2J_G0022301	-0.558868702050264	3.58201902504803	-18.9844774613613	6.21273445494824e-24	6.68640706564979e-22	44.3024765136579
MGP_DBA2J_G0016428	0.561984096118383	4.40519087623705	18.9718026859088	6.3911683180925e-24	6.8076594534882e-22	44.2177125322655
MGP_DBA2J_G0023277	0.488303542268758	6.72485522934049	18.9835927497117	6.22502300745052e-24	6.68640706564979e-22	44.1824873433172
MGP_DBA2J_G0016253	-0.584696804094974	4.67440721237269	-18.9478114679477	6.74333323532966e-24	7.12341201768461e-22	44.1490942441973
MGP_DBA2J_G0025664	-0.506647381810241	3.95364049928759	-18.8971235452355	7.55379159666949e-24	7.78649711198624e-22	44.0797794184867
MGP_DBA2J_G0034026	1.26672655247982	5.77839681165855	18.9068050104262	7.39167080379402e-24	7.68132814748741e-22	44.0207873723566
MGP_DBA2J_G0024248	-0.667280912803339	3.05556857957372	-18.8158833087501	9.06520566636236e-24	9.12373691554674e-22	43.9580335814627
MGP_DBA2J_G0017309	-0.566188326846951	4.12963858807176	-18.8321271612403	8.74013716524438e-24	8.86638359096458e-22	43.9212865816869
MGP_DBA2J_G0030963	-0.930868662421115	1.0229001221519	-18.8401680543332	8.58364090209059e-24	8.77728784084175e-22	43.8998680021098
MGP_DBA2J_G0017168	-1.23958693493666	0.331572595853148	-18.9365774656662	6.91496723609537e-24	7.2448451812927e-22	43.8672309986059
