logFC	AveExpr	t	P.Value	adj.P.Val	B
Rilpl1	0.485313765717823	5.88527367818238	30.1485955915446	1.04505751821902e-34	2.06544681827542e-32	68.990209486916
Baiap2	0.480488430919023	8.24405741792456	30.1535259803423	1.03664158491794e-34	2.06544681827542e-32	68.9529724658884
Hnrnpm	0.359722927060536	6.85342516896599	29.9972980195305	1.34013606142558e-34	2.61819455586789e-32	68.7183301551197
Arl4d	1.22935965945342	3.87270691845246	29.8252245775053	1.78066227113793e-34	3.43930870710584e-32	68.4206196974199
Cdh24	0.592276979194902	4.43839317119993	29.7789419754629	1.92260285879469e-34	3.67173941471161e-32	68.3997910697181
Synj2	0.702548874726711	7.07147825123765	29.7146096109118	2.13926261481042e-34	4.04011629599252e-32	68.2444292714467
Eif4ebp2	0.37212701996068	6.2693086831868	29.6834714031105	2.25290281161462e-34	4.16223794445801e-32	68.2088064354129
Zmynd8	0.490245484829229	7.63153188580121	29.6894222492758	2.23071958123246e-34	4.16223794445801e-32	68.1920700534198
Ttyh3	0.366526576729666	8.18531146221871	29.6399668384986	2.42205018181472e-34	4.42662225164568e-32	68.0995686528164
Kcnk1	0.405814876162707	6.48357571791151	29.4902555770398	3.10952388936823e-34	5.62261463272254e-32	67.8799962868341
Rab15	0.452152191606359	8.2256131744039	29.4688544839305	3.22288946763879e-34	5.70619294598505e-32	67.8112720802828
Sytl2	-0.705225852175509	6.41413940099549	-29.415417203696	3.52468649349452e-34	6.14793708066359e-32	67.7565835176461
Cln6	-0.770470842543858	3.34383004285311	-29.4120348747364	3.54473044599066e-34	6.14793708066359e-32	67.6518696075131
Shank2	0.524302860629293	8.31067297208796	29.3448663442823	3.96772656605209e-34	6.7948104429487e-32	67.6004735140446
Cys1	0.958673418839496	3.62688692874199	29.3403940642134	3.99765278752056e-34	6.7948104429487e-32	67.5920483865025
Insig1	-0.548805414382888	5.78032026722366	-29.2491443597908	4.66106113101993e-34	7.84396594494512e-32	67.4931455057553
Mettl27	-0.919449788816576	2.66955110281047	-29.4724937744146	3.20331865538568e-34	5.70619294598505e-32	67.4802119356132
Wdr6	-0.711372413787835	6.64553388372536	-29.1720121148362	5.30875200585997e-34	8.84635861211784e-32	67.3393907319119
Dact2	-0.68460655375602	6.28164820586473	-29.1327406276555	5.67301494694247e-34	9.36157621875546e-32	67.2815614624409
Disp3	0.533899404528063	5.63754917922574	29.0577258991056	6.44114899530709e-34	1.02317952778724e-31	67.1731314090081
A330023F24Rik	0.656055217914651	7.15976731094952	29.0786606937418	6.21669843258414e-34	1.01601176210224e-31	67.1695307408545
Zdhhc5	0.442390784363971	6.10948714640527	29.0613799714709	6.40138605143304e-34	1.02317952778724e-31	67.1641097291703
Etv5	0.584509874865467	6.85749097053764	29.0206883556295	6.85865840312191e-34	1.07941311923947e-31	67.0766696020915
Ppp6r1	0.362701927470909	7.63760760860852	28.9673409553333	7.50897068210367e-34	1.17091719893317e-31	66.9701625083495
Tfrc	-0.660568592206817	6.95953806759135	-28.9387147601143	7.88346869799192e-34	1.21813924963426e-31	66.9345617035759
Zkscan2	-0.726747905402468	5.62447352638774	-28.8955783494468	8.48405105984746e-34	1.2991298726507e-31	66.8981998744429
Pamr1	-0.716433674178501	5.91256988016508	-28.8411096724769	9.30949406765239e-34	1.412798845249e-31	66.7953952564885
Mafg	0.431711594924576	6.99940296411116	28.8172968994431	9.69562203941847e-34	1.45837599826545e-31	66.7252137363122
9030407P20Rik	-0.922905322666965	2.44549614318435	-29.0596283132372	6.42041599700281e-34	1.02317952778724e-31	66.6808866663882
Cyp4x1	-0.535123590992597	4.58945058473206	-28.6850406677544	1.2157291224367e-33	1.81260946439093e-31	66.5641533884734
Dusp6	1.11076492237491	6.13769949538629	28.6472469843523	1.29714801470192e-33	1.91579224697049e-31	66.4571239262759
Cacng2	0.333433703211687	6.94670471489444	28.6426258040754	1.30747720567498e-33	1.91579224697049e-31	66.4253233722442
Ptpn1	0.491913991085443	5.78724546216968	28.5716854481624	1.47697840359649e-33	2.12747473948555e-31	66.3346676772326
Prdm2	0.416078213379623	6.45935738392125	28.582226299708	1.4504427392692e-33	2.10710899481697e-31	66.3322802145471
Mdga1	1.23994021523353	4.65392912622361	28.5428487524235	1.55212609141312e-33	2.21693169544108e-31	66.3204828492141
Sh3rf3	0.493963835654966	5.36937771815716	28.4449246382389	1.83763857813838e-33	2.60286190938484e-31	66.130781392018
Klhl23	-0.449331255512405	6.22296619521325	-28.4142118385589	1.93778699472767e-33	2.72203021069307e-31	66.0475767084601
Cbln2	0.764852823758209	5.79575826366002	28.3584007914576	2.13422962106039e-33	2.97340171058717e-31	65.9662163726606
Fam20a	0.71568135135836	3.96588785763621	28.2516169927606	2.56849577166596e-33	3.52070343798438e-31	65.7998736966851
Nxf1	0.331963834896102	6.96069641039936	28.2689944098079	2.49212976740183e-33	3.44379915906739e-31	65.7758176477239
Slco3a1	0.540388205401304	5.00082814359453	28.1715644842128	2.9522701816661e-33	4.01437890222229e-31	65.6691429359709
Tspan13	0.331506170545694	7.23891349449838	27.9974595274772	4.00138366966635e-33	5.35523765616685e-31	65.2932436463597
Paqr8	0.57268041474053	7.30732970657993	27.9883473950552	4.06575632671063e-33	5.39887970977349e-31	65.2759784351524
Midn	0.841750064538908	6.09278534379707	27.9604857392649	4.26920123950344e-33	5.62508631533643e-31	65.2593633859043
Tmem28	0.504693226724545	4.26317573683222	27.8967145636612	4.77476712349274e-33	6.22375122389436e-31	65.1979747882931
Crem	0.839042622834399	4.09118921089221	27.8879695408566	4.84869797493909e-33	6.24343329394241e-31	65.1757797335479
Jak2	0.492129980962821	5.89149112151319	27.8940945138423	4.79679596593611e-33	6.22375122389436e-31	65.1474662266309
Tra2a	0.556544310220759	6.77872315260779	27.8698458094139	5.00564893690706e-33	6.39706879553454e-31	65.0782685508598
