logFC	AveExpr	t	P.Value	adj.P.Val	B
Kynu	0.201980213240911	7.79425262392233	8.22078284443147	7.8686417590419e-11	4.23553733615256e-10	13.7845103177759
Cd82	-0.245876905239059	5.97374177573754	-8.22264130600945	7.81712855874426e-11	4.21122420814819e-10	13.7804890977331
Elmod3	0.308696925655034	3.85674837913628	8.17350161207506	9.30056500800093e-11	4.93625349525008e-10	13.7521370706697
Agl	-0.254191340088578	6.09983748574488	-8.21470886560911	8.03939590436e-11	4.31869450564446e-10	13.7510250821294
Slc44a2	-0.287990153579652	2.44568528714296	-8.10660845293677	1.17858465162259e-10	6.17628608986904e-10	13.7504597780964
Acad9	-0.195471725543913	4.80406186080659	-8.20078239319606	8.4451111870802e-11	4.52748004431755e-10	13.749643001925
9030025P20Rik	-0.50577032248473	-0.291909294808146	-7.99424434185617	1.75565787101381e-10	8.96675743741334e-10	13.7493808302596
Tmem110	-0.261622252195654	3.60416701579328	-8.16090971422169	9.72431455462326e-11	5.14265145012228e-10	13.743704409856
U2surp	-0.231766312645841	5.01913192214835	-8.20006253582774	8.46663380912565e-11	4.53718599847937e-10	13.7335393391731
Gin1	0.437228864575162	2.76083856808757	8.11676323485114	1.13694153685269e-10	5.96748199295479e-10	13.7286587849312
Hddc3	-0.448167476863167	1.66254881906666	-8.07740640995233	1.30708771606502e-10	6.79869997768305e-10	13.7240759641963
6430571L13Rik	-0.697452272748311	-0.280225760882143	-7.98051525039418	1.84337364385928e-10	9.38946344918961e-10	13.7165215161247
Pprc1	0.339804609216482	3.42892426789479	8.14239762906132	1.03828213196815e-10	5.47998291043546e-10	13.7048701260816
Hspa5	0.549753413889037	9.91735161736239	8.18482767597537	8.93530237362749e-11	4.76142929375878e-10	13.7047961499868
Slc30a7	-0.239329780926879	5.02933193300292	-8.19185342864093	8.71601151121466e-11	4.65204410132141e-10	13.7032777074516
Zfp213	0.316583349728993	2.15567185293935	8.07768865085236	1.30578061842652e-10	6.79456367267489e-10	13.6989424003781
Gm49331	0.423427675187914	1.04633172938027	8.02127487092382	1.59502950923518e-10	8.19049195573994e-10	13.6971718515046
Rtn4	-0.241252131857239	5.3602801663064	-8.19072006678802	8.75101671975851e-11	4.66697452543489e-10	13.6949409605913
Hfe2	-0.301703008134108	5.89206010621104	-8.19640264008657	8.57691556364756e-11	4.58517830011509e-10	13.6889883140098
Htatip2	-0.262841237967031	4.50376453224257	-8.17501597776424	9.25087026985625e-11	4.91184207848287e-10	13.6845219074388
Them7	-0.227418694354846	4.47175819699529	-8.17319498976239	9.3106596335956e-11	4.9396361301498e-10	13.682162540918
Irf6	0.239130424529351	5.6623942880034	8.19248870476168	8.69645191056373e-11	4.64347154709666e-10	13.6797457421786
Tmem131	0.335402408980807	5.22035479107497	8.18347123436781	8.97827525150149e-11	4.78049040065908e-10	13.6641698749045
Rnf146	0.1753860320016	4.43280936629886	8.16491323536384	9.58752095720909e-11	5.07435220039846e-10	13.6541491449144
Rdh10	0.158964498947725	4.84511921105402	8.17185116969602	9.35503107281027e-11	4.9611938657804e-10	13.6431606142233
Srrt	0.173478196102721	4.99988624530405	8.1713112228479	9.37291936750084e-11	4.96869535480057e-10	13.6316602255777
Casp8ap2	0.307981039096125	2.68537013004531	8.08149466713086	1.2882822604941e-10	6.71140452346889e-10	13.6155249952929
Pomk	-0.280952991623775	3.09829694762549	-8.10173073561906	1.19912945303405e-10	6.27651591465849e-10	13.6151662674346
Cnnm4	0.3768351406453	1.78460215204287	8.03320024332626	1.5289423196808e-10	7.87856380102597e-10	13.6135288663829
Tcte2	1.03903412729392	-1.67899881823209	7.95172343215233	2.04190219722894e-10	1.03569773656924e-09	13.6096880792788
Tut4	-0.357958389563638	3.87617467523395	-8.12708362008316	1.09613501827891e-10	5.76241434955812e-10	13.5874478001901
Snn	-0.598371747116582	-0.0832471094709466	-7.94585718581591	2.08491629639977e-10	1.05549881458469e-09	13.5834032804777
Acbd4	-0.263792624494935	5.30627499701608	-8.16137884240359	9.70818421175909e-11	5.13616728684297e-10	13.5808949596321
Cpt1a	0.335484509030377	8.67016162673748	8.15573752016442	9.90395077242249e-11	5.23348099335733e-10	13.5726168797107
Lamtor3	0.225083316360303	3.24605392982444	8.08934906325302	1.25291311841679e-10	6.53997984029277e-10	13.5449686682017
Gm36738	0.461032529426052	1.27176781791132	7.98267899545247	1.82926238396226e-10	9.33141591444086e-10	13.5263343566392
Auh	-0.173708090980672	5.19907316623903	-8.14078955614584	1.04420987382237e-10	5.50688989476289e-10	13.5120679707626
Fbxo17	-0.517452000708929	-0.232640511079752	-7.9222838754217	2.26715089025111e-10	1.13993033777247e-09	13.5117014656345
Zyg11a	0.544114690429151	2.02729255468576	8.01595957792589	1.62540368164111e-10	8.34323606732565e-10	13.5042953062685
Sdc1	-0.282286854501148	7.72179644562046	-8.14126403752704	1.04245729016141e-10	5.49983230111389e-10	13.5009846832695
Usp38	0.218892774924315	5.03624948856239	8.13336022130599	1.07204122490889e-10	5.64022006319487e-10	13.4952936686082
Gnpda1	0.413692214296931	4.09562328953926	8.10850440592272	1.17069483195743e-10	6.13736303293956e-10	13.4927839061881
Agpat2	-0.311348523224549	7.65205707315833	-8.13926138056672	1.04987463961567e-10	5.53456551479685e-10	13.4925487145123
Sbf2	-0.298130272665314	4.86760680281788	-8.128257792216	1.0915867078918e-10	5.74077732193173e-10	13.4893216334021
Pecr	-0.211215932668922	7.5913353021609	-8.1376314958003	1.05595050060122e-10	5.564385448583e-10	13.4855296654403
Tex261	-0.142267035736734	6.26452711612521	-8.13615513229961	1.06148459123202e-10	5.59132796191024e-10	13.4700585188591
Serpina3k	0.238378549964525	13.5758368681194	8.09540084934955	1.2263287425648e-10	6.40625254970689e-10	13.469324409508
Rps6ka3	-0.268169049911107	3.80586009068321	-8.08873103508339	1.2556604109789e-10	6.55174382678218e-10	13.4593858535289
Gm8883	-0.275770605796138	4.08851732526895	-8.09888120205181	1.21129789086361e-10	6.3352120580471e-10	13.4585339514596
Flvcr2	-0.591692242124476	1.63381919847136	-7.9817439642018	1.83534698784635e-10	9.35216733845394e-10	13.4561634508903
Ccdc17	-0.593095653002377	-0.309623566487801	-7.90465636177964	2.41381230097107e-10	1.20909224464491e-09	13.4511829192792
Ubtf	0.156742294737222	5.4982850253446	8.12461485374219	1.1057603813954e-10	5.80841444505047e-10	13.4430519932317
Gm45091	-0.857736016813605	-0.937707341342473	-7.89241186044869	2.52126439499124e-10	1.25816780372608e-09	13.4351580883519
Ak7	-0.643149852986219	-1.12228504825215	-7.88875160839232	2.55430896978402e-10	1.27370012264887e-09	13.4225124459523
Tbc1d24	-0.300706686831221	4.36935674954652	-8.09677367874755	1.22037752951153e-10	6.38018563479165e-10	13.4210172509054
Ddit4	1.0184816442077	2.31866090880725	8.00558661772854	1.68636514273447e-10	8.64278413307232e-10	13.4183686889898
Gm5113	0.380065319521095	1.79853777345846	7.97750873255421	1.86316306800314e-10	9.48662315484223e-10	13.4054470168664
AC135964.1	-0.485481374990197	0.892073052192679	-7.92948758863658	2.20982494054593e-10	1.11448390048658e-09	13.4036117869993
Ripk4	0.30610522303741	2.87858418805885	8.03072473192992	1.54243063433082e-10	7.93882289263565e-10	13.4019315348773
Afp	-0.766449503199757	-0.880747039657512	-7.88242463693756	2.61245836117743e-10	1.30122972931592e-09	13.3985871003843
Git2	0.250723803377199	3.38401739097974	8.05414012162454	1.41948905796091e-10	7.34020169667829e-10	13.3983705275861
Ccdc163	0.3528219818172	1.15597476768159	7.94033482157138	2.12624094873117e-10	1.0743708547186e-09	13.3979202157653
Tns1	0.432476279325608	6.65830537961384	8.11476614902306	1.14501268399328e-10	6.00509615461353e-10	13.3947806500483
Ckb	-0.417028713146827	0.976459362649227	-7.93309716645142	2.18165072429543e-10	1.10111147202652e-09	13.3930794620737
Pecam1	0.353428116352882	3.63850508832275	8.06272271822528	1.37693657680449e-10	7.13405781440393e-10	13.3904797960176
Slco1a4	-0.536850005383189	4.87959140088581	-8.09571738327723	1.22495398463706e-10	6.40159023309936e-10	13.3844900732182
Fbxo36	-0.312666417205294	2.1538372614824	-7.98731309810123	1.79940450806671e-10	9.18312012305942e-10	13.3827105870843
Poldip3	0.166912765545523	5.55101048743483	8.10438946790904	1.18788668940306e-10	6.22257613067726e-10	13.3724519014921
Glud1	-0.168687933418692	10.3387516537216	-8.0856804162417	1.26931020590748e-10	6.61776263676981e-10	13.3623833323579
Slc16a12	-0.289786139364076	6.14310087946904	-8.10137605568811	1.2006373277485e-10	6.28193137112085e-10	13.3486728346476
Zfp493	0.550247433973492	0.0158263223736493	7.87850987161808	2.64910223662181e-10	1.31750404979085e-09	13.3322318569639
Cat	-0.170473820421647	11.8189785674586	-8.06527811559192	1.36451649054395e-10	7.07523120917203e-10	13.3227914468839
Tbccd1	0.213653396265816	4.85972001745083	8.08132907073948	1.28903866863207e-10	6.71271058745474e-10	13.3213368552266
Tcf20	-0.249777995821666	4.60698253132777	-8.07399222671124	1.32300390588567e-10	6.87609782565637e-10	13.3167031052174
Rnf138	-0.220183737641447	4.14177524219038	-8.06063068676337	1.38718913958282e-10	7.18437324963808e-10	13.3153922910356
Rlf	0.338276853775852	4.37761252443481	8.06501232391669	1.36580305999476e-10	7.07913698491624e-10	13.3069352618681
Dennd3	-0.517295870506345	1.74545104437272	-7.94429001516564	2.09656092613788e-10	1.06018094223064e-09	13.3066582906185
Sdf2	0.224049764020104	4.77364984637057	8.07279957176998	1.32860962281595e-10	6.899829473106e-10	13.2969150177801
Eif4b	0.18804068862144	8.03464959497407	8.08196003374781	1.28615895646291e-10	6.70297368986598e-10	13.2964874044286
Heatr5a	0.302063516219733	4.2866394501236	8.0590544097344	1.39496479207573e-10	7.22182630655742e-10	13.2941621465795
Mapt	0.466770779181992	0.882868291038047	7.89633762018306	2.48630015821017e-10	1.24165343491655e-09	13.2870014471049
Rasl11b	-0.610051015147114	0.344414078000158	-7.87333716923113	2.69831436795127e-10	1.33997100337393e-09	13.277647086047
Dgcr2	0.163728437740426	5.65353594844829	8.07809344983623	1.30390823122603e-10	6.78748151423308e-10	13.272827324395
Cpsf3	-0.122509335230818	5.24185380243612	-8.07266185296723	1.32925846520444e-10	6.90049936140936e-10	13.2679470505724
Fgd6	0.397417720489246	5.40854493752332	8.07362184578155	1.32474221933387e-10	6.88243765927116e-10	13.266421679022
Actr1b	-0.137783729281369	5.87603151624673	-8.07407354043757	1.32262258234377e-10	6.87609782565637e-10	13.2540698335833
Abhd17c	0.220440718903465	6.36870288072643	8.07143089711676	1.33507210888734e-10	6.92796996613393e-10	13.2396668246423
Rpap3	-0.27828770057436	3.2954585449916	-8.00389502376593	1.69652235550761e-10	8.6881318468395e-10	13.2344722392211
Zfp84	0.25855591912033	2.76778818583505	7.97515750910119	1.87878794651556e-10	9.55884676199597e-10	13.2227586606853
Angpt2	0.595365830899655	-0.0639472255667056	7.84335880642789	3.00216768738969e-10	1.48144140826806e-09	13.2215237011858
Casc4	-0.377864276829056	1.5728732011355	-7.91334147421866	2.34039708237659e-10	1.17497847471509e-09	13.2186513940409
Utp15	0.214251590228791	3.36971691019812	8.00141281774588	1.71153827421432e-10	8.75152505852112e-10	13.2131984006886
Ttc17	0.21118679285822	4.89964934012592	8.0510937786313	1.43490874644167e-10	7.41416064626965e-10	13.211063100001
Cdc37l1	0.223516248789392	5.54455658546087	8.05613932996227	1.40946032117316e-10	7.29402584922123e-10	13.1981509614066
Camk1	-0.305664985709391	3.08300853317074	-7.98258569907008	1.82986858710935e-10	9.33141591444086e-10	13.1953576953705
Pde4c	-0.355605645534684	1.92759895415504	-7.92469329553266	2.2478126502947e-10	1.13235161745776e-09	13.1922573670259
B4galt3	0.286481028070513	2.88621265689921	7.97203612698779	1.89973457267605e-10	9.65801482868703e-10	13.1918774462227
Polr1a	0.379986829080798	4.26860755204117	8.0287460861637	1.55329766754619e-10	7.99165629418919e-10	13.1895532397423
Rb1cc1	0.23471635439414	5.78318567800818	8.05481550450393	1.41609309773602e-10	7.32549484775835e-10	13.1876976207792
Irf2bp2	0.61503806525703	4.79310459623423	8.03963532914392	1.49443172288294e-10	7.70372298623228e-10	13.1822026734949
Ccng1	0.222989536223913	5.43553971985372	8.04737647521712	1.45395300408212e-10	7.50671807708522e-10	13.1705929570392
Trmt44	0.400748262781758	1.25336300657937	7.8806468004404	2.62903610451752e-10	1.30801443970635e-09	13.1701828903337
Lrpap1	-0.156604271691571	5.5688707394487	-8.04842219366824	1.44857009571358e-10	7.48183636206304e-10	13.1695920027539
Ift43	-0.407911453560473	0.74118367424327	-7.85548781261338	2.87529410305178e-10	1.42359768459192e-09	13.1663125004191
Plet1	-0.479752570389718	0.667581667698278	-7.85461055836711	2.88428695435798e-10	1.42645398778494e-09	13.1490780983534
Nr6a1	-0.299318204382041	2.90548205291496	-7.95854852268612	1.99297869268857e-10	1.01204281433619e-09	13.1409641376064
Fbxl5	-0.146495691414989	4.96573390930731	-8.03081096360871	1.54195877866235e-10	7.93882289263565e-10	13.1345478910756
Mllt11	0.555832562264279	-0.46503310135979	7.80925901967287	3.38982682972621e-10	1.65855367997736e-09	13.1336864629883
Lcp1	-0.178334798075873	6.75742463747236	-8.04019188884506	1.49148401468645e-10	7.69151468956794e-10	13.1290841991423
Dnah17	-1.08097314777224	-2.07692482896537	-7.80818518929242	3.40281950122445e-10	1.66429720188848e-09	13.1202023309678
Plgrkt	-0.44281419071563	1.11419732186994	-7.85783348838383	2.85138641072642e-10	1.41228743343218e-09	13.1132378604937
Atp6v1b2	0.141831432459369	5.46796532233164	8.03101318866192	1.54085278196516e-10	7.93685674342475e-10	13.1109449404568
Atxn10	-0.160403700665937	6.13818216858287	-8.0281641006702	1.55650865115965e-10	8.00507393858708e-10	13.0871466293574
Lzts3	-0.228980636892455	4.56512346199372	-8.00491172354215	1.6904102084218e-10	8.66017178949861e-10	13.0742028185791
Mgat2	0.211403705017629	5.88870435876567	8.02355837457385	1.58215633180216e-10	8.12753217815086e-10	13.0740561350785
Lmtk2	0.272895305001186	4.49134067668576	8.00285226587758	1.70281423997279e-10	8.71699044404117e-10	13.0734174634213
Stim2	-0.246054660853762	4.42080785817496	-7.99899017902823	1.72632269437358e-10	8.82032619134524e-10	13.0660674805662
Asap3	-0.379191337312071	3.06882389613664	-7.94459649556848	2.09427853783078e-10	1.05943038533406e-09	13.0633785582873
Trove2	0.324032704794958	2.38183455922541	7.90948180621183	2.37274164820448e-10	1.18986674115097e-09	13.0614090161008
Mob4	0.160830971456464	5.0008169332506	8.00968699384283	1.66199733448208e-10	8.52447937322842e-10	13.0565560391624
Fchsd2	0.458421908764819	4.7744619389085	8.00082324921071	1.71512441946667e-10	8.76648499961518e-10	13.0436486441638
Mettl22	-0.308218986148323	2.81176146204007	-7.92284983052966	2.26259350600057e-10	1.13829548817718e-09	13.0316095239892
Ago1	-0.226551278400027	5.06894998123996	-8.00197224693512	1.7081424270745e-10	8.73752700461921e-10	13.0270479751714
Sra1	0.224162405864361	5.78817764653937	8.00874353169772	1.66757261839774e-10	8.54977170205161e-10	13.0230738197371
Tmem203	-0.35355496127196	2.65429091707217	-7.9107703996384	2.3618933974638e-10	1.18487426144877e-09	13.0174818214978
Zc3h12d	-0.62785962630809	0.252455872941419	-7.81042529054404	3.37577214179083e-10	1.6522861139429e-09	13.0157678684578
B230219D22Rik	0.236524378951535	5.58803764923805	8.00246636305514	1.70514867765936e-10	8.72557576995003e-10	13.0063374254546
Imp3	0.273267402855171	4.75414800451333	7.990022970974	1.78217211980362e-10	9.09867412241279e-10	13.0040800600661
Slc19a1	0.494168393248919	2.61046890613273	7.90329628912558	2.42551679313038e-10	1.2140388352946e-09	12.9998101485521
Gatm	-0.566393708911791	0.560863695064381	-7.80315794913646	3.46431452730473e-10	1.69188046488017e-09	12.9970971548639
Fdps	-0.599206751235418	4.45604564199499	-7.97720001389849	1.86520716104638e-10	9.49338951523375e-10	12.991681026481
Cybc1	0.223122437714377	3.07308478762585	7.9242818193825	2.25110341930259e-10	1.13357916494016e-09	12.9887664081132
Lin52	0.259899407010858	2.84249147731028	7.91154924400546	2.35536074387545e-10	1.1820438001589e-09	12.9848553843652
Ruvbl2	0.235243817304678	3.29969350705508	7.93078922613425	2.1996232156448e-10	1.10976049275823e-09	12.9737972352916
Plcb3	-0.207831045077813	3.826568276474	-7.95297393987601	2.03284885428416e-10	1.03149983531223e-09	12.9734988208875
Dhx58	-0.342474520897181	3.51704681340156	-7.93638191113518	2.15632584706441e-10	1.08915788789699e-09	12.9612410145822
C6	0.319802116828849	8.53266043583199	7.98183800821565	1.83473408848879e-10	9.35216733845394e-10	12.9513486496332
Grtp1	0.227106897424029	3.98027127693388	7.94935154030281	2.0591855583837e-10	1.04366663237821e-09	12.9395266736723
Lcat	0.224004924870425	8.45609697030548	7.97414797511693	1.8855370879848e-10	9.5895093126093e-10	12.9220854382603
Zdhhc20	-0.306491714647123	3.50793948502869	-7.92495075494305	2.24575608549598e-10	1.13174511309315e-09	12.920833560739
Dusp4	0.620439559592738	-0.371778689948401	7.75572331439738	4.10244087126919e-10	1.98021091364463e-09	12.918338625673
Mrpl36	0.238702198584778	4.27394225390156	7.95071222673555	2.04925268551166e-10	1.03902903542711e-09	12.9088485864391
Ripk2	0.26082472612878	3.0901055537019	7.89890191659933	2.46372513072892e-10	1.23084258130582e-09	12.895942888807
Ablim2	-0.526253666645838	0.386854066213545	-7.76153604043113	4.01829344451906e-10	1.94100535598785e-09	12.8843890026248
Npm1	0.202868043511421	6.70432174467123	7.97121174832092	1.90530580689344e-10	9.68262989307179e-10	12.8830127401807
Mtmr4	0.271044274892855	5.95746075396167	7.96750327337319	1.93057189682558e-10	9.80727568253453e-10	12.8740362003281
Mustn1	0.574949186465352	1.05277409479995	7.78527273972584	3.69228731338095e-10	1.79491680076828e-09	12.86445919498
Rhobtb2	0.175336198934308	3.38540134332621	7.90285308496341	2.42934322199371e-10	1.21549573798509e-09	12.8600223496705
Wwtr1	-0.256784146548649	4.17388539584046	-7.92870933995415	2.2159472535148e-10	1.11714712659155e-09	12.8433509054064
Commd2	-0.233173888333861	3.64390138180587	-7.90827148158126	2.38297658490355e-10	1.19454800558949e-09	12.8401218456157
Gpd2	-0.328783366736503	5.80578853562515	-7.95452648642833	2.02166495550037e-10	1.02621723209606e-09	12.8314476404707
Wdr35	-0.337775250204391	1.90661085557929	-7.81786575486527	3.28747526787377e-10	1.61263661144702e-09	12.8273181407603
Brat1	0.212584617897322	3.29933844968232	7.88932302247572	2.54912174401448e-10	1.27159120744262e-09	12.8260157757541
Igfbp5	-0.713565824578432	3.74280046262138	-7.90505841634522	2.41036318894763e-10	1.2078203461718e-09	12.8223188216173
Phka1	-0.30082896707412	2.65652360151975	-7.85499053361719	2.88038831237028e-10	1.42505681917268e-09	12.8177649898303
Bhmt2	-0.193408981767429	7.8645873152393	-7.94801505786992	2.06898885720013e-10	1.04783510455836e-09	12.8163286927814
Tmem86b	-0.243740882427421	5.94339138794583	-7.94843932045534	2.06587175557855e-10	1.04665578944846e-09	12.8060075550088
Papola	0.204949555089847	6.67773227960025	7.94512893602224	2.09031934074729e-10	1.05783068734577e-09	12.7901548433704
Pla2g7	0.639532034027323	1.76562806693722	7.80613042279557	3.42782051372656e-10	1.67467388661046e-09	12.7862144707897
Ube3b	-0.153056183190223	6.07293260027345	-7.94237373981905	2.11088840861066e-10	1.06701952535788e-09	12.7827029947611
Med22	0.223409933795982	4.6185825036463	7.92374756769946	2.2553833084917e-10	1.13530367982248e-09	12.7796137973124
Gnb2	-0.272059888743042	5.98702706365547	-7.93623429146065	2.15745760493995e-10	1.08931503415644e-09	12.7619423867138
Cdkal1	-0.221965287824324	2.98104272907819	-7.85515271278771	2.87872592596358e-10	1.42476539676512e-09	12.7595391651527
Mboat7	0.179944267495148	5.03933247720551	7.92279409860151	2.26304188134667e-10	1.13829548817718e-09	12.7451164648225
Hps1	-0.338330249277953	2.66245053455228	-7.83175413460327	3.128820197387e-10	1.54336526570476e-09	12.734509232295
Dgkz	-0.191793224040414	4.87366079559817	-7.91551414145119	2.32238514324637e-10	1.16681833427147e-09	12.7311241761777
Mlxip	0.38385886200496	2.4858004942629	7.82144789993775	3.24579672995799e-10	1.59395877889243e-09	12.7294057012822
Pkhd1	-0.405987922550376	2.67209800835448	-7.82844991204432	3.16585458223001e-10	1.55873715595405e-09	12.7197401716824
Prdm9	-0.393254569560574	1.61084106807201	-7.77059846816076	3.89054702453686e-10	1.88478544539059e-09	12.7146840518141
Map3k4	-0.228964275823886	4.42957557981143	-7.89990027147877	2.45499183575344e-10	1.22694132634756e-09	12.7132844034048
Scfd1	-0.306488966549964	5.61642480591884	-7.9188812269606	2.29474605845744e-10	1.15336839000243e-09	12.7078587962871
Poc1a	0.380613330798208	1.15172195882577	7.74317754133953	4.29014145992187e-10	2.06330933836967e-09	12.7010563085323
Gm10605	0.63958683085417	-0.539010940047442	7.6829585348816	5.31843901872787e-10	2.52222077651282e-09	12.6972781273053
Fem1c	0.208150940544067	4.37596886686714	7.89304725024449	2.51557204642083e-10	1.25579929839e-09	12.6930095427662
Amdhd2	-0.312252436168748	3.86816682519969	-7.87340077377729	2.69770370158073e-10	1.33997100337393e-09	12.684714366851
Clmn	0.32397263704434	7.15924276120162	7.91403565586701	2.33462693574371e-10	1.17252508305191e-09	12.6837789104955
Socs7	0.303656192772854	4.08359323379823	7.88088230084348	2.62683408029432e-10	1.30740890820498e-09	12.6835267077614
Dctn6	-0.234191869315707	3.36558809916641	-7.85123555105006	2.91914893667927e-10	1.44315765309053e-09	12.6802036504902
Blnk	-0.669197485392529	1.34655188719022	-7.74904560809635	4.20129735254307e-10	2.0242475882997e-09	12.6695779885533
Fzd8	-0.364332405681139	3.9132221387456	-7.86906850337682	2.73961688277417e-10	1.358956446261e-09	12.6643724217255
Btg2	0.45992193742196	2.88357117748856	7.82349544248422	3.2222122977879e-10	1.58296247375413e-09	12.6636547509258
Tmem161b	-0.262946579313574	2.94066580298514	-7.82596017515256	3.19405075805355e-10	1.57145403122323e-09	12.6631606587512
Cd99l2	-0.157895569677611	5.11890804810472	-7.90008540573945	2.45337576241953e-10	1.22659547534301e-09	12.6603598971615
Dhrs3	0.27697054230027	7.12924378199516	7.9035974981497	2.42291974534309e-10	1.21319640511823e-09	12.6458531371953
Hspa4	0.179047542333357	7.33948174577168	7.90181154245445	2.43835933852382e-10	1.21954716878542e-09	12.642177082384
Cln6	0.550358850415739	1.86577870162795	7.76241768964478	4.00568263599545e-10	1.93561817656366e-09	12.637460794657
C330013E15Rik	-0.478370686245304	-0.339879243932371	-7.66558195084999	5.65882219745229e-10	2.67599593334456e-09	12.624459308954
Nhlrc2	0.232499291214569	4.23482384129487	7.86640078147888	2.76575107157051e-10	1.37140753545114e-09	12.6137572028696
Esam	0.320034066487512	2.74991746953974	7.80234086586346	3.47441434532755e-10	1.69618889370643e-09	12.6134659776205
Atxn1	0.880647881201081	4.60989659332399	7.87411728707457	2.69083405454966e-10	1.33725687907496e-09	12.6125517088581
Abhd11	-0.213228619182056	4.46206034511815	-7.86974735331109	2.73300626929513e-10	1.35618412032237e-09	12.6010740169713
Gpd1l	0.237802574811383	5.16628675320207	7.88319670427921	2.60529184135038e-10	1.29863476913575e-09	12.5973532946821
Mt1	2.11795686679712	4.44856235960855	7.85012020929974	2.9307626461363e-10	1.44835976786349e-09	12.594646464549
Gtpbp1	0.191555875804615	4.1849602876672	7.85897515503612	2.83982264344059e-10	1.40708494845205e-09	12.5924252528673
Rpap1	-0.234234310113092	3.31997249774779	-7.82443998018243	3.21139083547382e-10	1.57881488703998e-09	12.5922106674622
Spsb4	-0.448179224196008	2.32398478086901	-7.77210051490248	3.86977140757252e-10	1.87540509909155e-09	12.5840973599369
Card6	0.210795920043516	3.9228014812205	7.84720468507281	2.96134088793132e-10	1.46292664482323e-09	12.5830929882698
Aars	-0.180197963442944	7.70731504674529	-7.88258790794102	2.61094118941479e-10	1.30096221277372e-09	12.5801409448696
Smap2	0.182048250071023	5.25799457750219	7.87814829554978	2.65251269151979e-10	1.3187061223683e-09	12.5744992114658
Ogt	-0.379032104579865	4.95641691184703	-7.87196082782598	2.71156268308105e-10	1.34604648673215e-09	12.5743506976685
Arid5b	0.727523272613326	5.93031765511716	7.88149085352644	2.62115244548739e-10	1.30507042615902e-09	12.5718065864388
Exoc8	0.198209950651181	3.3994712677916	7.81646557281705	3.30391229083097e-10	1.6201009142405e-09	12.5501392881587
Ehbp1l1	-0.377809312151822	1.82360880951826	-7.73866645889018	4.35972147781097e-10	2.09449666653865e-09	12.5451841684797
Ighm	-0.995414749884265	3.11964697209898	-7.79468318897407	3.57051917376426e-10	1.73926867935952e-09	12.5323432786723
Zbtb25	-0.407003072787885	0.565285015315053	-7.66653121407106	5.63967483642596e-10	2.66884291546232e-09	12.5256958880611
Akt1s1	0.257165664986654	5.14553239111225	7.86267810188688	2.80263937083856e-10	1.38917979867479e-09	12.5251448889281
Tceal1	-0.569044020956901	-0.425460207496964	-7.63080073600138	6.40728376550542e-10	2.9989522109774e-09	12.5080528206973
Naip2	-0.338925815720604	2.11716399798906	-7.73810353365998	4.36848334853508e-10	2.0979467427082e-09	12.5008316800802
Gm14097	0.725887376153367	1.94067850043234	7.72605727053588	4.56028012350664e-10	2.17901937938902e-09	12.4925884239173
Gm10033	-0.258051777697587	3.66430771382911	-7.81134067396751	3.36478191057371e-10	1.64751438882167e-09	12.4920831005452
Dnajb6	0.148129883838979	4.16231078309273	7.82870072702623	3.16302801497156e-10	1.55792333472106e-09	12.4867249750038
2500004C02Rik	0.494393134611172	-0.016442873784437	7.63404515089422	6.33345241811393e-10	2.96648720529444e-09	12.4857645774385
Wdr5	0.145065702294959	5.01623917657719	7.84338712942376	3.00186496036196e-10	1.48144140826806e-09	12.4633318413487
Pear1	0.38750571917839	2.32388742949103	7.73370249024275	4.43759762407316e-10	2.12805891842294e-09	12.4500320452409
Zbtb45	-0.554929419857628	0.290399036141894	-7.62993845904033	6.42705106378786e-10	3.00714401905957e-09	12.4327009971856
Slc5a6	0.371327520654183	3.70122727102617	7.79558503161577	3.55906359432713e-10	1.73432489541477e-09	12.4312728103054
Tmem97	-0.246490466642443	6.31501659124646	-7.84383897386291	2.99703961977795e-10	1.48001130628469e-09	12.4291816150533
Rbm27	0.245371664940212	4.22083891515056	7.81300486155167	3.34489342617399e-10	1.63898543148887e-09	12.4245402451738
Gm6981	0.694829079085901	-1.12935776652755	7.59810947467795	7.20119722210143e-10	3.33992634263362e-09	12.4190879875896
Acsl5	-0.240465375036566	8.85501365994611	-7.82981440215006	3.15050801255398e-10	1.55290914811145e-09	12.4168970695311
Ctr9	0.193322612441741	4.77550289787351	7.82457966997355	3.20979352769381e-10	1.57861427516145e-09	12.4132483185144
Dglucy	-0.314855703743307	4.49818194993377	-7.81396105504498	3.33351955624528e-10	1.63401545751846e-09	12.4075994906763
Ms4a4d	0.256527615821942	2.29160092881427	7.71804423845538	4.69252329455358e-10	2.24140173486521e-09	12.3986610445746
Trp53inp1	0.539060528384335	5.89189030113273	7.83136670538525	3.13313995495777e-10	1.54492198224775e-09	12.3911005588411
Trmt10a	0.30186804296061	2.32689447750791	7.71705323713859	4.70914370190474e-10	2.24853142083034e-09	12.3888565447224
Ccdc162	-0.325729712615848	3.28346271238259	-7.76493883458585	3.96983999828825e-10	1.9189969460043e-09	12.3866005967552
Pxdc1	-0.306759263928551	5.77058115663189	-7.82955079987901	3.15346693957965e-10	1.55379065166965e-09	12.3855876756704
Cplx2	-0.539737244380069	-0.133228082776733	-7.60091482323102	7.1293578774355e-10	3.30776289636766e-09	12.3808738121492
